date,BTC,ETH,XRP
2020-07-10,352238898.8,108806462.5,42071935.19
2020-07-11,208410250.5,70548557.68,34447407.9
2020-07-12,285591381.5,112487552.4,24769203.87
2020-07-13,396614086.8,146193291.9,42306094.04
2020-07-14,421789086.5,102105027.1,24969935.01
2020-07-15,360201683.5,88059682.48,19325266.67
2020-07-16,395883667.0,137208323.2,29776964.66
2020-07-17,256360345.6,75931058.42,23222588.35
2020-07-18,206628105.4,80046747.83,24883703.34
2020-07-19,238521988.0,82120072.99,23382843.51
2020-07-20,325297289.3,94314378.94,22476358.42
2020-07-21,563360524.8,154502240.9,23094933.04
2020-07-22,457776105.6,180692677.2,25445742.45
2020-07-23,494282948.7,287217202.7,47793197.43
2020-07-24,419240263.5,256347245.5,33175901.36
2020-07-25,391431695.7,308799629.4,50101789.94
2020-07-26,644607634.5,392346895.3,60582099.79
2020-07-27,1580355372.0,527292799.3,78837943.67
2020-07-28,1065375500.0,346187853.3,78508822.19
2020-07-29,853242253.6,254201662.1,101932061.0
2020-07-30,669779541.9,328286452.5,82500395.92
2020-07-31,786344325.9,323282981.0,73781607.94
2020-08-01,987817017.3,527543444.9,192372370.2
2020-08-02,1105757336.0,878397036.3,319783013.6
2020-08-03,641127593.3,462170587.5,202645747.2
2020-08-04,658084242.7,461794422.2,159903257.9
2020-08-05,861433645.4,444335097.1,113786682.7
2020-08-06,746479211.7,325718417.7,95740810.48
2020-08-07,767005529.3,398625567.1,104613031.2
2020-08-08,489087264.4,240999198.0,53160920.89
2020-08-09,483708602.9,233057462.9,56426495.73
2020-08-10,1009169063.0,326372434.9,105174273.4
2020-08-11,1049615697.0,381981614.6,132691665.3
2020-08-12,743303608.1,285872467.6,84822358.72
2020-08-13,809611114.2,604810975.1,96909703.27
2020-08-14,702273220.7,477180580.1,124939231.6
2020-08-15,667446824.1,296652970.5,96907524.07
2020-08-16,489731524.6,305445885.8,81578876.76
2020-08-17,1026883453.0,375038999.5,187018369.3
2020-08-18,920402307.2,316635287.0,125998018.7
2020-08-19,870612801.5,400208683.3,113932105.8
2020-08-20,543576025.0,273292342.2,63110464.11
2020-08-21,755451999.7,347455883.5,84779306.02
2020-08-22,504305451.4,250069873.4,56060954.0
2020-08-23,440406018.7,173799978.0,41797800.64
2020-08-24,542298951.5,287991794.2,47142715.93
2020-08-25,797034671.6,375681480.2,65341936.08
2020-08-26,615452790.0,284504413.1,42419994.1
2020-08-27,717474981.7,336647752.3,72352751.67
2020-08-28,525606229.7,286555002.0,43178213.04
2020-08-29,379228275.3,263787683.0,33040428.37
2020-08-30,501375342.9,370467271.1,43985400.05
2020-08-31,646723855.6,447866996.2,46334854.98
2020-09-01,928047313.5,813662129.7,85019226.05
2020-09-02,1005391012.0,844475154.7,104193607.5
2020-09-03,1325106403.0,995567239.0,98000534.92
2020-09-04,959925718.4,696658932.1,87432536.78
2020-09-05,917578408.9,967730464.9,83561833.05
2020-09-06,574903000.2,691925087.4,58474242.64
2020-09-07,634278537.8,596754172.7,51478872.45
2020-09-08,742947902.0,476444912.5,43907960.32
2020-09-09,503082625.2,304910633.8,28868110.37
2020-09-10,602390078.5,416598205.7,36881926.0
2020-09-11,451241002.7,308822715.1,24851112.71
2020-09-12,366912671.4,287133871.2,21958265.41
2020-09-13,455338605.3,367969518.5,32977928.09
2020-09-14,706175591.4,387238794.7,31519192.26
2020-09-15,666457161.1,328317009.6,30328603.08
2020-09-16,708644989.5,306622238.1,37716252.84
2020-09-17,605010288.8,479026710.9,49350788.13
2020-09-18,516147935.7,308748579.8,31139489.42
2020-09-19,423651901.2,218785730.1,23685321.04
2020-09-20,426815210.8,259700927.5,24906611.32
2020-09-21,751020795.2,452134893.6,55501544.15
2020-09-22,460362500.7,288166815.5,26224389.79
2020-09-23,539362015.2,313808761.1,34012112.73
2020-09-24,604520870.1,360708689.4,39352163.15
2020-09-25,512647249.1,298266918.8,34780905.37
2020-09-26,304511477.7,186812160.4,27432232.22
2020-09-27,327169249.5,202411362.7,22146900.09
2020-09-28,544463219.6,273063157.8,29741294.96
2020-09-29,449345822.5,208028826.5,26469745.14
2020-09-30,425279696.3,177784824.5,24347238.79
2020-10-01,652168989.5,271468849.8,30495397.26
2020-10-02,526864379.3,251829017.5,34176222.85
2020-10-03,235160884.6,105401893.4,13997096.95
2020-10-04,246252050.9,119961274.7,37951261.27
2020-10-05,364158510.2,132656713.0,57235368.6
2020-10-06,520051256.1,221765553.6,94929219.47
2020-10-07,348298562.9,183873686.4,43649107.3
2020-10-08,559311760.4,217322067.0,49015452.56
2020-10-09,530822321.5,232878561.9,48500548.31
2020-10-10,494785212.2,220607973.0,42523830.3
2020-10-11,329927755.0,139329772.5,33068068.22
2020-10-12,604779845.8,320587055.5,57452750.35
2020-10-13,482663390.7,246276552.0,59570256.08
2020-10-14,472007015.7,216288027.0,50509873.51
2020-10-15,556436445.6,238396852.8,38896100.05
2020-10-16,553211001.6,241127894.7,36128367.83
2020-10-17,253582776.0,104838880.5,18367534.83
2020-10-18,266150824.3,120818450.6,14427329.7
2020-10-19,550728683.8,218372640.0,35439791.43
2020-10-20,737425592.1,229928443.8,34925003.95
2020-10-21,1437122187.0,472488832.7,53312284.35
2020-10-22,905778888.9,447211002.5,67897774.18
2020-10-23,650680239.1,299943190.9,37255585.13
2020-10-24,468299521.8,172799824.6,18346177.89
2020-10-25,502672049.2,170054743.3,17779246.31
2020-10-26,794395722.5,356208480.6,38536423.23
2020-10-27,1085214438.0,302522886.8,31443502.82
2020-10-28,1263487953.0,335751199.3,38044417.44
2020-10-29,997867948.9,222669504.9,31205978.46
2020-10-30,946818817.6,294342546.0,31703289.82
2020-10-31,927048458.5,181136851.5,20324011.51
2020-11-01,499124369.1,171238317.7,15489254.78
2020-11-02,873629993.8,304223545.9,30969679.63
2020-11-03,1009402088.0,286291774.0,50432667.45
2020-11-04,1293872665.0,454481208.4,41444809.32
2020-11-05,2131865609.0,601591250.4,53398705.88
2020-11-06,1909660729.0,736015135.6,73660073.77
2020-11-07,1536510177.0,743871175.8,67744770.6
2020-11-08,998031373.8,375679148.2,30293017.54
2020-11-09,1670447936.0,491928165.0,40400329.7
2020-11-10,943615126.1,388190148.2,64042649.83
2020-11-11,1226425496.0,559228791.9,39896988.27
2020-11-12,1628755509.0,455971309.2,35653157.51
2020-11-13,1230358611.0,456232937.2,50106120.78
2020-11-14,944765868.6,340142257.2,85844084.31
2020-11-15,696651729.7,301406126.5,61029873.41
2020-11-16,1335728014.0,370889706.7,89951174.77
2020-11-17,1982752071.0,544239665.4,158066984.8
2020-11-18,2663337936.0,706704397.4,143882252.0
2020-11-19,1656794229.0,387199111.4,107051451.9
2020-11-20,1623135139.0,756660192.9,151151000.1
2020-11-21,1413641591.0,815402228.5,665185391.4
2020-11-22,1497662550.0,1014064539.0,840784018.0
2020-11-23,1529064320.0,1218150934.0,962347929.3
2020-11-24,2145301450.0,976376501.3,1926961549.0
2020-11-25,1774870796.0,716972340.7,1118433083.0
2020-11-26,3127314143.0,1386030255.0,1245423133.0
2020-11-27,1446670351.0,558985308.9,673153678.1
2020-11-28,1128061605.0,475169074.7,765827539.0
2020-11-29,996743798.9,471629262.2,524064378.1
2020-11-30,2205929120.0,895373784.8,753345635.3
2020-12-01,2446070335.0,1300668283.0,686847842.1
2020-12-02,1436895345.0,632858653.2,365585853.3
2020-12-03,1286548311.0,568024618.9,246271840.1
2020-12-04,1358079975.0,624543865.9,389782264.9
2020-12-05,813445434.1,410382624.7,250932396.5
2020-12-06,709558933.6,359236400.3,387889035.5
2020-12-07,793517668.7,295598087.0,235094193.7
2020-12-08,1160658077.0,461781203.2,293197052.3
2020-12-09,1450130664.0,555142155.9,510964260.5
2020-12-10,966149529.0,341352126.3,319869975.2
2020-12-11,1301081647.0,419607430.4,529070040.4
2020-12-12,915552835.9,320867352.5,515199855.3
2020-12-13,1083520569.0,383072560.3,307920815.1
2020-12-14,906101687.7,288110224.0,188157112.0
2020-12-15,1196361528.0,334543178.4,247959761.4
2020-12-16,2325135959.0,725009244.4,618850157.5
2020-12-17,4196645567.0,1307445033.0,1061411735.0
2020-12-18,1820875361.0,646217791.2,562936094.7
2020-12-19,2018969879.0,564029933.3,358870636.7
2020-12-20,1810862075.0,533109285.7,310455066.2
2020-12-21,2035446294.0,524208673.9,317815563.9
2020-12-22,2010758620.0,563872004.6,702363072.8
2020-12-23,2797688007.0,733443630.4,1486807317.0
2020-12-24,1602394244.0,519843557.0,1078318897.0
2020-12-25,1919766317.0,494089140.9,1115617188.0
2020-12-26,2496533065.0,607664782.0,514901209.8
2020-12-27,4028928684.0,1247547957.0,422815733.7
2020-12-28,2151806809.0,1180438285.0,427264401.1
2020-12-29,1851617220.0,794643540.5,912641375.4
2020-12-30,2683953237.0,743546676.8,545797740.3
2020-12-31,2173600125.0,638503822.4,302605100.0
2021-01-01,1582526989.0,496072043.8,351730366.6
2021-01-02,4073842164.0,1024472183.0,256890338.1
2021-01-03,4057598425.0,2522411860.0,263559996.3
2021-01-04,4429010350.0,4303634203.0,355687350.5
2021-01-05,3743617145.0,2857050280.0,271653748.9
2021-01-06,4431954249.0,2725262121.0,429156673.6
2021-01-07,5062569943.0,2406219891.0,1218860818.0
2021-01-08,5568443209.0,2543427453.0,642118744.3
2021-01-09,3054779029.0,1780137376.0,378279817.3
2021-01-10,4604034730.0,2517791852.0,567099789.2
2021-01-11,8426879771.0,4290593990.0,549762215.5
2021-01-12,4651302423.0,2491067093.0,323719332.7
2021-01-13,4322876606.0,1664178969.0,227883372.0
2021-01-14,3974826638.0,1825860914.0,262513956.2
2021-01-15,4371588899.0,2302781119.0,240600936.0
2021-01-16,3178840336.0,1927453175.0,213356467.7
2021-01-17,2843103040.0,1606424364.0,150338386.6
2021-01-18,2554843261.0,1223628041.0,151122037.3
2021-01-19,2935348499.0,3120980924.0,385029745.4
2021-01-20,3126721094.0,2931656296.0,247845672.8
2021-01-21,4281220574.0,2787012515.0,257641399.4
2021-01-22,4483295872.0,2360267831.0,212058887.0
2021-01-23,2089098296.0,1250575692.0,122131855.3
2021-01-24,1864609665.0,1996765628.0,96574389.39
2021-01-25,2958759289.0,2644267237.0,133188951.4
2021-01-26,2708545364.0,2216751668.0,101956457.8
2021-01-27,2958081422.0,2554649901.0,119454680.5
2021-01-28,2953553214.0,1790490878.0,128796097.2
2021-01-29,8195593336.0,3077996801.0,482447395.1
2021-01-30,2884500063.0,1414231403.0,2280599179.0
2021-01-31,2289641046.0,1276842260.0,2080703862.0
2021-02-01,2791776658.0,1449463767.0,4589983779.0
2021-02-02,2716321896.0,2821617332.0,784141246.9
2021-02-03,2951232788.0,2418887042.0,539893636.8
2021-02-04,3452669022.0,2693099602.0,960323654.5
2021-02-05,2509278292.0,2011685911.0,688979088.8
2021-02-06,3922095149.0,1940057858.0,386022330.3
2021-02-07,3256521384.0,2044371589.0,486363286.1
2021-02-08,5881536977.0,2255426926.0,505332982.5
2021-02-09,5386255398.0,2080818892.0,594781548.3
2021-02-10,4431650130.0,2149076144.0,1012450836.0
2021-02-11,4185630934.0,1301681872.0,498922643.6
2021-02-12,4080571909.0,1635426868.0,956721161.4
2021-02-13,3007710147.0,1395594093.0,966760308.9
2021-02-14,3584808349.0,1230043295.0,608849180.3
2021-02-15,3782219061.0,1860338372.0,682566427.2
2021-02-16,4349983778.0,1455884892.0,617505050.7
2021-02-17,4365831515.0,1437546813.0,483480823.0
2021-02-18,3149973077.0,1787383532.0,410813120.5
2021-02-19,4251167828.0,1533991632.0,621007938.4
2021-02-20,4551890860.0,2493836246.0,679894672.3
2021-02-21,3317998263.0,1467970937.0,542004027.4
2021-02-22,7213386720.0,3200483177.0,2066191523.0
2021-02-23,8215839131.0,3931407908.0,1207887539.0
2021-02-24,4574033001.0,2261264845.0,471927159.8
2021-02-25,4152188728.0,1650582277.0,329847166.3
2021-02-26,5086374533.0,2004016547.0,390947843.3
2021-02-27,3105897439.0,1375946816.0,270371729.8
2021-02-28,3708359965.0,1929140047.0,279171271.5
2021-03-01,4057515795.0,1642627276.0,259430312.5
2021-03-02,3120472070.0,1627312283.0,282458415.5
2021-03-03,4109521258.0,1676300215.0,288542355.5
2021-03-04,4079837241.0,1476463518.0,576276593.9
2021-03-05,3727133105.0,1355798089.0,344230596.1
2021-03-06,2143910705.0,1611851702.0,168337881.6
2021-03-07,2778875909.0,1414988218.0,151093370.7
2021-03-08,3400847931.0,1995142129.0,321518987.2
2021-03-09,3861450965.0,1570286249.0,237676409.0
2021-03-10,4700197563.0,1706230875.0,279457488.0
2021-03-11,4612366201.0,1627027458.0,242133628.2
2021-03-12,4162054726.0,1542873062.0,296752184.5
2021-03-13,4933383453.0,1718553132.0,246625018.9
2021-03-14,3176397574.0,1200354206.0,186867219.5
2021-03-15,5874241052.0,1842608873.0,232012451.4
2021-03-16,4304259208.0,1360127230.0,683407174.2
2021-03-17,3960992972.0,1177718487.0,263902659.5
2021-03-18,3900885761.0,1092346827.0,263757843.9
2021-03-19,3052711148.0,901801564.2,158130280.8
2021-03-20,2616535093.0,828404987.7,589598402.9
2021-03-21,2774223130.0,830951276.5,452720932.9
2021-03-22,3527479514.0,1019780399.0,922895186.8
2021-03-23,3264650775.0,975522491.1,620265578.7
2021-03-24,4583159614.0,1251031751.0,467418386.2
2021-03-25,4536327185.0,1115502880.0,451595543.2
2021-03-26,3397036141.0,844707873.9,403613462.4
2021-03-27,2767070176.0,753555521.6,252238439.3
2021-03-28,2178777329.0,592836644.6,187521498.1
2021-03-29,3877131110.0,1148231089.0,299295436.4
2021-03-30,3221944107.0,1039262033.0,328603814.1
2021-03-31,3575976084.0,1387448330.0,368338400.0
2021-04-01,2789238880.0,1438751531.0,403620336.0
2021-04-02,2811159761.0,1719752063.0,469092621.7
2021-04-03,2783151686.0,1601516391.0,610941357.4
2021-04-04,2380139011.0,1050448906.0,398033638.9
2021-04-05,3155214764.0,1419084946.0,2594712865.0
2021-04-06,3166911557.0,1420490813.0,3956999210.0
2021-04-07,4053294016.0,1798606574.0,2057878538.0
2021-04-08,2531779683.0,1015796231.0,1202251447.0
2021-04-09,2378340697.0,885134116.0,990383346.0
2021-04-10,4197138552.0,1405364882.0,3353669232.0
2021-04-11,2462032927.0,839653140.9,2759553622.0
2021-04-12,3393042868.0,1244982957.0,1551301547.0
2021-04-13,5154877375.0,1745821661.0,4232702000.0
2021-04-14,5239081228.0,2294753431.0,3790184504.0
2021-04-15,3248931738.0,1680063464.0,1972494342.0
2021-04-16,5647292670.0,2418566593.0,2928098754.0
2021-04-17,3605701811.0,1504895145.0,1795844763.0
2021-04-18,6949379727.0,3190809323.0,2726554646.0
2021-04-19,4398619581.0,1800575928.0,2226346360.0
2021-04-20,4037701392.0,2181209665.0,1998260575.0
2021-04-21,3704549579.0,2771995884.0,1787718097.0
2021-04-22,5594983857.0,5508778906.0,2272197865.0
2021-04-23,6571097317.0,5719925452.0,2842229472.0
2021-04-24,2762081003.0,2246912953.0,1223943585.0
2021-04-25,2867858315.0,1948978895.0,1083686711.0
2021-04-26,4555688503.0,2652330345.0,2295854108.0
2021-04-27,2949719328.0,1995139024.0,2118259482.0
2021-04-28,3020242788.0,2673547154.0,1485523115.0
2021-04-29,2823220335.0,2366133509.0,1140421598.0
2021-04-30,3808187373.0,1917297701.0,2214906822.0
2021-05-01,2460342955.0,1979833188.0,1113456411.0
2021-05-02,2089763230.0,1672310882.0,951116358.7
2021-05-03,3337604543.0,4243786480.0,1056220071.0
2021-05-04,4705402064.0,6103102521.0,1969497041.0
2021-05-05,4327994296.0,3955994777.0,1919965081.0
2021-05-06,3992289528.0,3213427395.0,2502923635.0
2021-05-07,4239374487.0,2641740668.0,1424596625.0
2021-05-08,4079553832.0,4170897764.0,813345139.9
2021-05-09,4043552702.0,3885039043.0,1101438306.0
2021-05-10,5131782640.0,6079977785.0,1710822393.0
2021-05-11,3583030655.0,4350260232.0,1034939728.0
2021-05-12,5476115093.0,6673102684.0,1466457938.0
2021-05-13,7303694689.0,7846531159.0,1704562074.0
2021-05-14,4015904915.0,4569415542.0,1068218576.0
2021-05-15,4350775847.0,4030586493.0,2182427861.0
2021-05-16,5367497608.0,4788918304.0,2246034546.0
2021-05-17,7346755532.0,6401071581.0,2285970918.0
2021-05-18,5146670283.0,4392873872.0,2869966241.0
2021-05-19,13477694930.0,11641524170.0,4014465848.0
2021-05-20,8019897067.0,7750201899.0,2249207334.0
2021-05-21,7713346610.0,6898701129.0,1910760508.0
2021-05-22,4730567648.0,3934313840.0,1344592321.0
2021-05-23,7431242463.0,5907260140.0,1525740499.0
2021-05-24,5996773032.0,5180244967.0,1380671269.0
2021-05-25,4253519579.0,5442737549.0,1594338434.0
2021-05-26,4113717505.0,4416389129.0,1170818021.0
2021-05-27,3361413526.0,3033719144.0,986757435.6
2021-05-28,4926260942.0,3934662309.0,1098606646.0
2021-05-29,3949843335.0,3288804155.0,845941030.5
2021-05-30,2601994948.0,2726606139.0,730804950.6
2021-05-31,3406047735.0,3277131772.0,1196677931.0
2021-06-01,2973928300.0,3081355011.0,1161830746.0
2021-06-02,2523462576.0,2616566302.0,686061395.1
2021-06-03,2930945326.0,2874856613.0,727545024.0
2021-06-04,3379399755.0,3175186750.0,785851513.1
2021-06-05,2560547117.0,2575726370.0,590664198.3
2021-06-06,1711857075.0,1814112038.0,369842230.8
2021-06-07,2755673602.0,3149245177.0,623660636.7
2021-06-08,4030784325.0,4201646663.0,838984629.2
2021-06-09,4794741674.0,3223323188.0,695183593.0
2021-06-10,4062957162.0,1874571746.0,524032840.3
2021-06-11,2903043643.0,1424975262.0,330610541.8
2021-06-12,3132387327.0,1807036944.0,309940575.9
2021-06-13,3208991522.0,1724097564.0,292933567.3
2021-06-14,4320307647.0,1730260219.0,391647479.3
2021-06-15,3247746714.0,1548303436.0,323448196.8
2021-06-16,3450556042.0,1533734359.0,321967166.7
2021-06-17,3065622530.0,1338389545.0,266502679.9
2021-06-18,3507868126.0,1758827533.0,315203423.8
2021-06-19,2453817535.0,1104923869.0,250165846.0
2021-06-20,3124634337.0,1599009751.0,434933509.6
2021-06-21,5545926078.0,3252129522.0,726811232.2
2021-06-22,6406159197.0,3158928001.0,924711210.1
2021-06-23,4282250434.0,1817518229.0,718902393.4
2021-06-24,2925373222.0,1377799766.0,414531257.0
2021-06-25,3846120543.0,1612556879.0,507757434.4
2021-06-26,3376415452.0,1478550577.0,331034642.9
2021-06-27,3199980158.0,1299521992.0,291546470.0
2021-06-28,2837122780.0,2138998048.0,295080578.9
2021-06-29,3233947792.0,1804733070.0,499125657.5
2021-06-30,2688939291.0,1973676681.0,430338352.9
2021-07-01,2410809595.0,1688043308.0,308347617.6
2021-07-02,1870193042.0,1397269246.0,250197212.5
2021-07-03,1478423024.0,1248888441.0,220039385.5
2021-07-04,1544458212.0,1365904900.0,231043551.5
2021-07-05,2183406257.0,1753862827.0,272157623.9
2021-07-06,1991691101.0,1803108194.0,237002304.3
2021-07-07,1857658028.0,1570553095.0,189337257.9
2021-07-08,2304973020.0,1926184139.0,270371824.2
2021-07-09,1562958239.0,1568646237.0,222783584.3
2021-07-10,1171790111.0,1058023795.0,175168807.4
2021-07-11,1070033013.0,727911535.3,126735758.3
2021-07-12,1620646741.0,1126108847.0,227368047.1
2021-07-13,1348583017.0,1287490852.0,197239801.1
2021-07-14,1515692075.0,1342931974.0,214004345.4
2021-07-15,1652077965.0,1251834410.0,205379901.3
2021-07-16,1538342712.0,1097832472.0,169475844.8
2021-07-17,1072815966.0,810628641.3,153250261.0
2021-07-18,1140964366.0,1038104998.0,142185627.4
2021-07-19,1470563282.0,1011627399.0,167395788.7
2021-07-20,1821230700.0,1386498470.0,209159245.7
2021-07-21,2603140706.0,2138345814.0,274778745.3
2021-07-22,1482763545.0,1536669129.0,237900523.7
2021-07-23,1631947003.0,1455496732.0,213508432.0
2021-07-24,1625046258.0,1360667032.0,194417445.8
2021-07-25,1646935553.0,1154562328.0,155812116.9
2021-07-26,5832475057.0,3222622416.0,521065033.9
2021-07-27,3335658262.0,2025582065.0,270446381.8
2021-07-28,4040889462.0,1649860557.0,832092412.3
2021-07-29,2154190697.0,1157988359.0,368115400.9
2021-07-30,2939833541.0,1824191452.0,447185226.7
2021-07-31,1868285511.0,1253810139.0,282409913.8
2021-08-01,2227567271.0,2217485597.0,354676880.6
2021-08-02,2010928004.0,1887684672.0,305390858.8
2021-08-03,2195360659.0,1986976146.0,285457695.7
2021-08-04,2028792778.0,2498364634.0,237584357.6
2021-08-05,3314527738.0,3553456267.0,239492318.5
2021-08-06,3148022460.0,2334160884.0,225134914.5
2021-08-07,3197407326.0,3673732670.0,463343332.7
2021-08-08,3074924735.0,2979960615.0,447885548.6
2021-08-09,3362870286.0,3453771928.0,382110622.3
2021-08-10,2452485824.0,2763516347.0,417292098.6
2021-08-11,2432788770.0,2351996142.0,1082107506.0
2021-08-12,2478758525.0,2283938415.0,974967199.8
2021-08-13,2239435701.0,1867199039.0,696016980.0
2021-08-14,2166461459.0,1587713826.0,1665378192.0
2021-08-15,1950753713.0,1813755248.0,1485993854.0
2021-08-16,2462127630.0,2062860388.0,1134779964.0
2021-08-17,2616339598.0,2535149205.0,1044647326.0
2021-08-18,2439673266.0,1902429363.0,973083354.0
2021-08-19,2416320067.0,1931520694.0,833027094.6
2021-08-20,2721131744.0,1809283029.0,740518731.3
2021-08-21,2290966131.0,1375973641.0,489884887.6
2021-08-22,1807169840.0,1304347039.0,439116952.7
2021-08-23,2616721364.0,2000534992.0,830621615.3
2021-08-24,2486079316.0,1758604482.0,762644112.7
2021-08-25,2149442272.0,1534476278.0,610817777.1
2021-08-26,2333900030.0,1382397989.0,633927173.7
2021-08-27,2007071230.0,1434311977.0,630214549.7
2021-08-28,1303966036.0,850631439.1,364699164.6
2021-08-29,1588661416.0,1078681951.0,357866960.9
2021-08-30,1932344431.0,2027490192.0,411809728.9
2021-08-31,2303799571.0,2895209450.0,826987896.9
2021-09-01,2386074445.0,3038498668.0,563037891.1
2021-09-02,2704192315.0,1981758437.0,632172811.4
2021-09-03,2949574478.0,2557662974.0,674112638.9
2021-09-04,1733527136.0,1422981232.0,451197569.8
2021-09-05,2049212026.0,1432553302.0,427279714.0
2021-09-06,2549290983.0,1562560096.0,967534789.8
2021-09-07,6004105773.0,4298119218.0,1530457369.0
2021-09-08,3000605794.0,2665272034.0,865948220.5
2021-09-09,2351862984.0,2194182935.0,668447113.2
2021-09-10,2243698626.0,2107283581.0,1007065761.0
2021-09-11,1380370764.0,1355587141.0,364352999.4
2021-09-12,1464780920.0,1379322045.0,355164242.9
2021-09-13,2930668118.0,2103663103.0,542699043.4
2021-09-14,2072259519.0,1249733657.0,296824863.0
2021-09-15,2056996399.0,1486156274.0,318565154.1
2021-09-16,1948447233.0,1680487713.0,334126208.2
2021-09-17,1637122049.0,1383268102.0,320042162.7
2021-09-18,1491461628.0,1090387917.0,210969782.1
2021-09-19,1421642879.0,1052980780.0,224922100.2
2021-09-20,3457139274.0,2834781759.0,792700101.4
2021-09-21,3551997787.0,2827179157.0,577784883.0
2021-09-22,2482639472.0,1993084669.0,574463634.3
2021-09-23,2147211305.0,1428616218.0,406888652.9
2021-09-24,3596718231.0,2715718192.0,566743451.8
2021-09-25,1428238748.0,1428143403.0,326093439.8
2021-09-26,2124657079.0,2062409599.0,356582690.4
2021-09-27,1728912300.0,1564096695.0,334311153.4
2021-09-28,1816305388.0,1477983246.0,289321906.2
2021-09-29,1399625476.0,1180681056.0,430499983.9
2021-09-30,2005486004.0,1514341937.0,314656116.1
2021-10-01,3076094887.0,2063112281.0,652127951.3
2021-10-02,1459064881.0,1417055616.0,413036443.7
2021-10-03,1482764462.0,1231536168.0,433656250.2
2021-10-04,2258464361.0,1631562262.0,431530625.4
2021-10-05,2618101829.0,1355905890.0,456101439.4
2021-10-06,4236927265.0,2172519697.0,543208784.7
2021-10-07,2983143121.0,1736906584.0,440046088.4
2021-10-08,2522087625.0,1455713871.0,359658964.1
2021-10-09,3024862791.0,1299757023.0,774368159.2
2021-10-10,4923958325.0,2049128230.0,763401930.3
2021-10-11,2994673618.0,1743391084.0,493219103.8
2021-10-12,3017210683.0,1425455761.0,498806214.9
2021-10-13,3123307687.0,1376610270.0,444999640.5
2021-10-14,2481915792.0,1792792933.0,400855761.6
2021-10-15,4959389369.0,1924965954.0,648102623.4
2021-10-16,2173374059.0,1452752901.0,390396344.3
2021-10-17,2371696295.0,1406207659.0,422600928.3
2021-10-18,3195091233.0,1520728621.0,349574306.2
2021-10-19,3370863940.0,1300066270.0,255777828.1
2021-10-20,3362878816.0,2149449047.0,388488239.3
2021-10-21,4407757971.0,3335123441.0,498949022.3
2021-10-22,3229377744.0,1872218698.0,366473886.9
2021-10-23,1686121722.0,1323345506.0,206632213.9
2021-10-24,1889694559.0,1421627004.0,253010407.3
2021-10-25,2309339650.0,1445430079.0,238965157.4
2021-10-26,2492606133.0,1739912498.0,491588833.5
2021-10-27,3688306193.0,2874313313.0,948155132.4
2021-10-28,3677629851.0,2587268364.0,714218398.5
2021-10-29,2706090987.0,2440933126.0,383066388.5
2021-10-30,1937860260.0,1469664812.0,403826768.2
2021-10-31,2396556477.0,1764886608.0,727992493.5
2021-11-01,2737282805.0,1794319887.0,417467396.3
2021-11-02,2909221038.0,2083371520.0,444398509.3
2021-11-03,2713389500.0,2051737308.0,995581269.7
2021-11-04,2218138027.0,1663942874.0,666720493.4
2021-11-05,1943346371.0,1375503505.0,372181223.3
2021-11-06,1556774944.0,1429791261.0,297442023.9
2021-11-07,1585744720.0,1115635571.0,444359161.9
2021-11-08,3575716171.0,1850800840.0,766012117.3
2021-11-09,3014326962.0,1489567266.0,584938595.7
2021-11-10,4335575753.0,2600175501.0,1175404693.0
2021-11-11,2415537334.0,1425610199.0,577096707.4
2021-11-12,2844286548.0,2146130117.0,531437316.6
2021-11-13,1442441614.0,1026142452.0,284873053.1
2021-11-14,1658473781.0,1126786539.0,227345320.6
2021-11-15,2460915923.0,1752738876.0,319547494.9
2021-11-16,4705744041.0,3163788841.0,662858882.2
2021-11-17,2767802055.0,1980248928.0,416331389.2
2021-11-18,3644824179.0,2387588165.0,762250060.7
2021-11-19,2896189976.0,1740904041.0,370490515.6
2021-11-20,1982718831.0,1577172914.0,273011333.8
2021-11-21,1886578155.0,1479842946.0,245324674.7
2021-11-22,2968622334.0,2167112892.0,320708762.4
2021-11-23,2837210673.0,2125825553.0,357152586.7
2021-11-24,2246374244.0,1913428105.0,356216660.8
2021-11-25,2455658858.0,1962939107.0,325685350.6
2021-11-26,3649353860.0,2994490664.0,635807297.3
2021-11-27,1623173123.0,1133169071.0,214040813.0
2021-11-28,1982198374.0,1421536000.0,310943922.6
2021-11-29,2313371348.0,1772611136.0,297699683.6
2021-11-30,2823644073.0,3391424543.0,339684740.2
2021-12-01,2584928714.0,2382156067.0,250962193.0
2021-12-02,2127110102.0,2047468327.0,207549885.5
2021-12-03,3246198506.0,2972156868.0,282383780.0
2021-12-04,5495712062.0,4370074805.0,1041408386.0
2021-12-05,2231486106.0,2224220852.0,420563233.5
2021-12-06,2851528919.0,2991267299.0,398532303.2
2021-12-07,1950573500.0,1830621575.0,264723351.8
2021-12-08,1925458787.0,1868281438.0,349152928.9
2021-12-09,1841474999.0,1970732613.0,605671793.5
2021-12-10,2135023723.0,2287155262.0,416778024.2
2021-12-11,1397524636.0,1711893272.0,234938185.4
2021-12-12,1292315884.0,1061361793.0,186434002.3
2021-12-13,2423888501.0,2068534030.0,303448083.7
2021-12-14,1887427362.0,1499985095.0,280765038.7
2021-12-15,2487012309.0,2102151850.0,286906700.2
2021-12-16,1551200654.0,1489983162.0,169655788.9
2021-12-17,2015966350.0,1789265513.0,208935917.9
